pageid,name,city
6886221,Amy H. Sturgis,"Granite Falls, North Carolina"
44470644,Maxie Williams,"Granite Falls, North Carolina"
2623136,Ralph H. Cameron,"Southport, Maine"
81274,Rachel Carson,"Southport, Maine"
19305123,Wilder Hobson,"Southport, Maine"
20469522,Hart Day Leavitt,"Southport, Maine"
8237962,Gustaf Tenggren,"Southport, Maine"
19106762,Claggett Wilson,"Southport, Maine"
46717281,Frank Leatherwood,"Clyde, North Carolina"
33771275,Joe Medford,"Clyde, North Carolina"
39832497,Charles F. Price,"Clyde, North Carolina"
5095387,J. Rodman Williams,"Clyde, North Carolina"
20903093,Earl L. Brewer,"Vaiden, Mississippi"
12557484,Walter Holman,"Vaiden, Mississippi"
38813134,L. C. McKinley,"Vaiden, Mississippi"
48646673,Clarence Pierce,"Vaiden, Mississippi"
4611232,Fanny Allen,"Sunderland, Vermont"
35457112,John W. Brownson,"Sunderland, Vermont"
1729185,Jeremiah Evarts,"Sunderland, Vermont"
20680961,Rilous Carter,"Town Creek, Alabama"
17783252,John Douglas (basketball),"Town Creek, Alabama"
16111729,Chris Goode (American football),"Town Creek, Alabama"
37946270,Kerry Goode,"Town Creek, Alabama"
35853914,Donovan Hand,"Town Creek, Alabama"
39237482,Don Jones (safety),"Town Creek, Alabama"
6734433,Antonio Langham,"Town Creek, Alabama"
46431235,Jack Manley,"Town Creek, Alabama"
7641738,Kalvin Pearson,"Town Creek, Alabama"
13544397,Bob Penchion,"Town Creek, Alabama"
13835043,Mack Vickery,"Town Creek, Alabama"
1501359,Ali-Ollie Woodson,"Town Creek, Alabama"
1003599,Theodorus Bailey (officer),"Chateaugay, New York"
15446868,Karl Frederick,"Chateaugay, New York"
1663152,Orville Gibson,"Chateaugay, New York"
52832555,Billy Jones (New York politician),"Chateaugay, New York"
663107,Kevin O'Neill (basketball),"Chateaugay, New York"
11877379,John S. Allen,"Pendleton, Indiana"
10267693,George Daugherty,"Pendleton, Indiana"
28714829,Dick Dickey,"Pendleton, Indiana"
32927527,Bob Dro,"Pendleton, Indiana"
46893968,Kellen Dunham,"Pendleton, Indiana"
33852868,Don Hankins,"Pendleton, Indiana"
11587406,Charles L. Henry,"Pendleton, Indiana"
42183862,Brock Huntzinger,"Pendleton, Indiana"
16649496,Scott Reske,"Pendleton, Indiana"
48597806,Artemus Roberts,"Pendleton, Indiana"
15634980,Joseph Swain (academic),"Pendleton, Indiana"
3325359,Bill Walker (actor),"Pendleton, Indiana"
29053833,Charles Zueblin,"Pendleton, Indiana"
1165581,Oscar C. Badger,"Mansfield, Connecticut"
11804577,John Baldwin (congressman),"Mansfield, Connecticut"
3394093,Elijah Porter Barrows,"Mansfield, Connecticut"
25282914,Henry Dwight Barrows,"Mansfield, Connecticut"
49930406,Audrey P. Beck,"Mansfield, Connecticut"
11590444,Bennet Bicknell,"Mansfield, Connecticut"
11593902,Samuel Campbell (American politician),"Mansfield, Connecticut"
34238247,Trumbull Cary,"Mansfield, Connecticut"
18680458,Keith Champagne,"Mansfield, Connecticut"
47653051,Charles Davis (Vermont),"Mansfield, Connecticut"
10968619,Hezekiah Eldredge,"Mansfield, Connecticut"
39944620,Benjamin Hanks,"Mansfield, Connecticut"
34525297,"George Huntington (Steuben County, NY)","Mansfield, Connecticut"
50239321,Dan King (skeptic),"Mansfield, Connecticut"
3574239,Wally Lamb,"Mansfield, Connecticut"
20998387,Denise Merrill,"Mansfield, Connecticut"
19844977,Joseph M. Merrow,"Mansfield, Connecticut"
29508092,George S. Moulton,"Mansfield, Connecticut"
47497799,Edwin Reynolds (engineer),"Mansfield, Connecticut"
9983354,John Sherman (minister),"Mansfield, Connecticut"
33773808,Seth Storrs,"Mansfield, Connecticut"
46971743,Zalmon Storrs,"Mansfield, Connecticut"
11630640,Jonathan Taylor (congressman),"Mansfield, Connecticut"
47053049,Henry Kirke White Welch,"Mansfield, Connecticut"
47147011,William Brandon (Wisconsin politician),"Smelser, Wisconsin"
35083328,George Cabanis,"Smelser, Wisconsin"
36453972,James Cabanis,"Smelser, Wisconsin"
12157292,Arthur W. Kopp,"Smelser, Wisconsin"
46797209,George Slack,"Smelser, Wisconsin"
3232969,David Bedella,"Merrillville, Indiana"
15902897,Dan Dakich,"Merrillville, Indiana"
16648824,Chet Dobis,"Merrillville, Indiana"
42519511,Brandon Jordan (gridiron football),"Merrillville, Indiana"
11870557,Ted Karras Jr.,"Merrillville, Indiana"
21824952,Rodolfo Lozano,"Merrillville, Indiana"
2801580,Maureen Mahoney,"Merrillville, Indiana"
39160957,Sean Manaea,"Merrillville, Indiana"
42826356,Len Matela,"Merrillville, Indiana"
1525401,Karen McDougal,"Merrillville, Indiana"
27082728,Mike Neal,"Merrillville, Indiana"
18976234,David Neville (sprinter),"Merrillville, Indiana"
1664132,Gregg Popovich,"Merrillville, Indiana"
3090127,Jeff Samardzija,"Merrillville, Indiana"
31512530,Michael Tanke,"Merrillville, Indiana"
43072934,Ryan Tatusko,"Merrillville, Indiana"
391317,Pete Visclosky,"Merrillville, Indiana"
42370971,Andrew J. West,"Merrillville, Indiana"
1978428,Eugene Wilson (American football),"Merrillville, Indiana"
515609,Orson Squire Fowler,"Sharon, New York"
4465315,John Hotaling,"Sharon, New York"
11592787,John S. Pindar,"Sharon, New York"
36624272,Joseph H. Ramsey,"Sharon, New York"
37403675,James G. Thompson (New York),"Sharon, New York"
13079360,Canray Fontenot,"Welsh, Louisiana"
34005864,Clarence Garlow,"Welsh, Louisiana"
49966690,Lance Guidry,"Welsh, Louisiana"
44438905,Charles Mann (singer),"Welsh, Louisiana"
48673503,Rolland Romero,"Welsh, Louisiana"
2642841,Phillip Walker,"Welsh, Louisiana"
1059441,Antoinette Brown Blackwell,"Henrietta, New York"
30684677,Michael Green (New York lawyer),"Henrietta, New York"
35525430,Shenise Johnson,"Henrietta, New York"
31938154,Byron Q. Jones,"Henrietta, New York"
35909634,Micajah W. Kirby,"Henrietta, New York"
18490865,Howie Krist,"Henrietta, New York"
9505209,Shawn Nadelen,"Henrietta, New York"
11578940,Morton Everel Post,"Henrietta, New York"
32187124,River Alexander,"Southwest Ranches, Florida"
2404014,Vernon Carey,"Southwest Ranches, Florida"
56471534,Vernon Carey Jr.,"Southwest Ranches, Florida"
870689,Daunte Culpepper,"Southwest Ranches, Florida"
932147,Karlos Dansby,"Southwest Ranches, Florida"
33735955,T. J. Duke,"Southwest Ranches, Florida"
1341050,Udonis Haslem,"Southwest Ranches, Florida"
156126,Dwayne Johnson,"Southwest Ranches, Florida"
42713888,Brandon Linder,"Southwest Ranches, Florida"
1243236,Reggie Wayne,"Southwest Ranches, Florida"
12997415,Thomas C. Alexander,"Walhalla, South Carolina"
204789,Martin Frederick Ansel,"Walhalla, South Carolina"
12502725,James H. Davis (congressman),"Walhalla, South Carolina"
53615,John C. Portman Jr.,"Walhalla, South Carolina"
6112775,Del Pratt,"Walhalla, South Carolina"
41684338,Johann Andreas Wagener,"Walhalla, South Carolina"
53360662,William L. Adams (businessman),"Zebulon, North Carolina"
1668734,Clifton Daniel,"Zebulon, North Carolina"
43009037,Nick Driver,"Zebulon, North Carolina"
42309032,Marty Gearheart,"Zebulon, North Carolina"
56744239,Lustre (band),"Zebulon, North Carolina"
491844,Les Merritt,"Zebulon, North Carolina"
20771633,Jim Pearce (baseball),"Zebulon, North Carolina"
7806339,Johnny Perry,"Zebulon, North Carolina"
40616323,Donald Pippin (opera director),"Zebulon, North Carolina"
28184630,Everett Booe,"Mocksville, North Carolina"
451704,Andrew C. Brock,"Mocksville, North Carolina"
1235074,William Emerson Brock,"Mocksville, North Carolina"
4394952,Thomas Ferebee,"Mocksville, North Carolina"
11579004,Nathan Gaither,"Mocksville, North Carolina"
490927,Joe Gibbs,"Mocksville, North Carolina"
1501961,Hinton Rowan Helper,"Mocksville, North Carolina"
56906063,Caleb Martin (basketball),"Mocksville, North Carolina"
57030830,Cody Martin (basketball),"Mocksville, North Carolina"
43742954,Whit Merrifield,"Mocksville, North Carolina"
12078811,Wade Walker,"Mocksville, North Carolina"
2780635,Adin Ballou,"Hopedale, Massachusetts"
7792528,Dick Bresciani,"Hopedale, Massachusetts"
48401463,Brendan Burke (soccer),"Hopedale, Massachusetts"
56666961,Eben S. Draper Jr.,"Hopedale, Massachusetts"
742084,Eben Sumner Draper,"Hopedale, Massachusetts"
6010261,George A. Draper,"Hopedale, Massachusetts"
1274012,Wickliffe Draper,"Hopedale, Massachusetts"
11580015,William Franklin Draper (politician),"Hopedale, Massachusetts"
14394185,Jason Myles Goss,"Hopedale, Massachusetts"
3026024,Dana Gould,"Hopedale, Massachusetts"
15417993,Dorothy Canning Miller,"Hopedale, Massachusetts"
11155949,Cora L. V. Scott,"Hopedale, Massachusetts"
41865619,John W. Arnold,"White Creek, New York"
3973049,George N. Briggs,"White Creek, New York"
5226320,Henry W. Corbett,"White Creek, New York"
7569327,Paul Cornell (lawyer),"White Creek, New York"
34387410,Isaac Lacey,"White Creek, New York"
13108625,George Merritt (businessman),"White Creek, New York"
20668560,John W. Sprague,"White Creek, New York"
754452,Frank G. Allen,"Norwood, Massachusetts"
2642229,Kenneth Amis,"Norwood, Massachusetts"
2486900,Dicky Barrett,"Norwood, Massachusetts"
12595737,Ernie Boch Jr.,"Norwood, Massachusetts"
25698799,Charlie Bowles,"Norwood, Massachusetts"
13000087,Nick Brunelli,"Norwood, Massachusetts"
3895950,Tim Cahill (politician),"Norwood, Massachusetts"
342532,F. Holland Day,"Norwood, Massachusetts"
2350227,Allen Doyle,"Norwood, Massachusetts"
32851483,Paul Francis Duffy,"Norwood, Massachusetts"
2850028,Joe Dugan,"Norwood, Massachusetts"
31489423,Frederick M. Ellis,"Norwood, Massachusetts"
24939333,Charles Fanning,"Norwood, Massachusetts"
7848578,Alfred Fincher,"Norwood, Massachusetts"
11223076,Barry Finegold,"Norwood, Massachusetts"
31553993,John H. Flood,"Norwood, Massachusetts"
10763167,Rich Gotham,"Norwood, Massachusetts"
43241859,Noah Hanifin,"Norwood, Massachusetts"
50860694,Edward P. Hardiman,"Norwood, Massachusetts"
37832935,Barbara J. Heath,"Norwood, Massachusetts"
2763464,Richie Hebner,"Norwood, Massachusetts"
5121611,Joe Hulbig,"Norwood, Massachusetts"
57065250,Gerard T. Indelicato,"Norwood, Massachusetts"
25616173,Bill Keating (politician),"Norwood, Massachusetts"
644699,Peter Laviolette,"Norwood, Massachusetts"
48691000,Rhoda Leonard,"Norwood, Massachusetts"
39954391,Sharon Lockhart,"Norwood, Massachusetts"
12809712,Skip Lockwood,"Norwood, Massachusetts"
33047996,Ray Martin (baseball),"Norwood, Massachusetts"
2079926,Peter McNeeley,"Norwood, Massachusetts"
58299419,LeeLee Morrison-Henry,"Norwood, Massachusetts"
25547219,Adam Myerson,"Norwood, Massachusetts"
16225839,Glen Pine,"Norwood, Massachusetts"
55894269,Jim Plumer,"Norwood, Massachusetts"
8612184,Jon Purnell,"Norwood, Massachusetts"
50928995,John M. Quinlan,"Norwood, Massachusetts"
23693083,Bob Quinn (American football),"Norwood, Massachusetts"
28568386,Clement A. Riley,"Norwood, Massachusetts"
18159903,Allen Ripley,"Norwood, Massachusetts"
16266312,John H. Rogers,"Norwood, Massachusetts"
8251497,Tony Rombola,"Norwood, Massachusetts"
12557896,Ricky Santos,"Norwood, Massachusetts"
1303565,Mike Sherman,"Norwood, Massachusetts"
40391414,Tom Shillue,"Norwood, Massachusetts"
31613255,Carol Skricki,"Norwood, Massachusetts"
6249194,Mike Smith (2000s pitcher),"Norwood, Massachusetts"
25491179,Tom Songin,"Norwood, Massachusetts"
46381938,"George Sullivan (American football, born 1926)","Norwood, Massachusetts"
53938713,Dean Thackwray,"Norwood, Massachusetts"
5499847,Bill Travers (baseball),"Norwood, Massachusetts"
45437256,Ernest K. Warburton (US Air Force),"Norwood, Massachusetts"
20532397,Bonnie Zacherle,"Norwood, Massachusetts"
758689,Daniel Henry Chamberlain,"West Brookfield, Massachusetts"
25882335,George Merriam,"West Brookfield, Massachusetts"
957683,Austin Phelps,"West Brookfield, Massachusetts"
51007856,George Merrick Rice,"West Brookfield, Massachusetts"
161151,Lucy Stone,"West Brookfield, Massachusetts"
21360380,Carleton Beals,"Killingworth, Connecticut"
1838617,Abel Buell,"Killingworth, Connecticut"
43023356,Jared Carter (Latter Day Saints),"Killingworth, Connecticut"
50440779,John S. Carter (Latter Day Saints),"Killingworth, Connecticut"
23234778,Titus Coan,"Killingworth, Connecticut"
10752992,Livingston C. Lord,"Killingworth, Connecticut"
31789295,Cory Riordan,"Killingworth, Connecticut"
22800035,Joseph M. Wilcox,"Killingworth, Connecticut"
8638917,Doris Betts,"Pittsboro, North Carolina"
400749,David Drake,"Pittsboro, North Carolina"
5971500,William Joseph Franks,"Pittsboro, North Carolina"
53039954,Anne Taylor Nash,"Pittsboro, North Carolina"
39310534,Tobais Palmer,"Pittsboro, North Carolina"
9652581,Charles Manly Stedman,"Pittsboro, North Carolina"
7982051,Tarus Balog,"Pittsboro, North Carolina"
1186047,James Iredell Waddell,"Pittsboro, North Carolina"
414487,Rodney Alexander,"Jonesboro, Louisiana"
9201664,Scotty Anderson,"Jonesboro, Louisiana"
27287938,H. Welborn Ayres,"Jonesboro, Louisiana"
1294886,Marty Booker,"Jonesboro, Louisiana"
27507128,David T. Caldwell,"Jonesboro, Louisiana"
47561176,Bobby Culpepper,"Jonesboro, Louisiana"
41822220,Marvin T. Culpepper,"Jonesboro, Louisiana"
25028359,James R. Fannin,"Jonesboro, Louisiana"
10287001,John Garlington,"Jonesboro, Louisiana"
6567998,E. L. Henry,"Jonesboro, Louisiana"
4113463,Bob Hopkins,"Jonesboro, Louisiana"
9007985,Arnold R. Kilpatrick,"Jonesboro, Louisiana"
46598331,Frederick Douglass Kirkpatrick,"Jonesboro, Louisiana"
11286538,Randy Moffett,"Jonesboro, Louisiana"
12481641,Johnny Robinson (defensive tackle),"Jonesboro, Louisiana"
50302874,Steve Rogers (running back),"Jonesboro, Louisiana"
31114351,Ed Walker (American football),"Jonesboro, Louisiana"
30177213,David Gordon Lyon,"Benton, Alabama"
18121466,Cornelius Robinson,"Benton, Alabama"
1414383,Bill Traylor,"Benton, Alabama"
18594098,Zeke Wilson,"Benton, Alabama"
16200629,Marco Alvan,"Ludlow, Massachusetts"
22554956,Frank S. Cerveny,"Ludlow, Massachusetts"
11542610,Chester W. Chapin,"Ludlow, Massachusetts"
27300480,Nicole Fiorentino,"Ludlow, Massachusetts"
24401567,Ricardo Funch,"Ludlow, Massachusetts"
8913616,Gabriel Gonzaga,"Ludlow, Massachusetts"
24498591,Mike Lima,"Ludlow, Massachusetts"
24732178,Abner Lloveras,"Ludlow, Massachusetts"
7421545,Dean Lombardi,"Ludlow, Massachusetts"
1922789,Mike Mushok,"Ludlow, Massachusetts"
23051474,Gretchen Palmer,"Ludlow, Massachusetts"
11641270,Fred Pereira,"Ludlow, Massachusetts"
31356458,Thomas Petrolati,"Ludlow, Massachusetts"
1838393,Elisha K. Root,"Ludlow, Massachusetts"
22496540,Billy Simons,"Ludlow, Massachusetts"
27129778,Edmund Skellings,"Ludlow, Massachusetts"
42583398,John J. Szaton,"Ludlow, Massachusetts"
1802674,Antonio Thomas (wrestler),"Ludlow, Massachusetts"
23526855,John F. Thompson,"Ludlow, Massachusetts"
758619,Maura West,"Ludlow, Massachusetts"
24508168,Jay Willis,"Ludlow, Massachusetts"
2031006,William Bronk,"Fort Edward, New York"
5542874,Thomas Cale,"Fort Edward, New York"
11608632,William Hunter (Vermont politician),"Fort Edward, New York"
11592673,John Lovett (American politician),"Fort Edward, New York"
24367288,Dewitt Miller,"Fort Edward, New York"
43645726,James M. Northup,"Fort Edward, New York"
55205398,Della Whitney Norton,"Fort Edward, New York"
17180429,John F. O'Brien (secretary of state),"Fort Edward, New York"
23658864,Samuel K. Robbins,"Fort Edward, New York"
13251923,John Rogers (New York politician),"Fort Edward, New York"
11112476,Adiel Sherwood,"Fort Edward, New York"
5852851,Ode Burrell,"Goodman, Mississippi"
28057037,Charles Davis (saxophonist),"Goodman, Mississippi"
1053958,David Herbert Donald,"Goodman, Mississippi"
333974,John Lomax,"Goodman, Mississippi"
16650079,Buddy Scott,"Goodman, Mississippi"
38574984,Wirt Williams,"Goodman, Mississippi"
11591349,George Rex Andrews,"Ticonderoga, New York"
11591604,Henry G. Burleigh,"Ticonderoga, New York"
40665483,Mortimer Y. Ferris,"Ticonderoga, New York"
757175,Samuel C. Hyde,"Ticonderoga, New York"
8937754,Chancy Lamb,"Ticonderoga, New York"
31794792,Horace A. Moses,"Ticonderoga, New York"
44693593,Charles Quigg,"Ticonderoga, New York"
47146166,John A. Rice (Wisconsin),"Ticonderoga, New York"
50113290,Luther Buxton,"Danby, Vermont"
44476616,Carroll William Dodge,"Danby, Vermont"
48101984,Silas L. Griffith,"Danby, Vermont"
37467681,Henry D. Hitt,"Danby, Vermont"
11636246,John G. Otis,"Danby, Vermont"
5595089,Thomas Rowley (poet),"Danby, Vermont"
40795401,Laura Curtis Bullard,"Freedom, Maine"
24010391,John Sherwin Crosby,"Freedom, Maine"
14612142,Daniel F. Davis,"Freedom, Maine"
30610836,DeForest H. Perkins,"Freedom, Maine"
11919368,Amos L. Allen,"Waterboro, Maine"
42952515,Charles L. Carpenter,"Waterboro, Maine"
38025768,Aaron Libby,"Waterboro, Maine"
39730464,Arthur J. Roberts,"Waterboro, Maine"
18009567,James A. Roberts,"Waterboro, Maine"
48803831,David Woodsome,"Waterboro, Maine"
53802820,Mark Crovella,"Amherst, New York"
5072564,Jack Davis (industrialist),"Amherst, New York"
43518055,Jimmy Gaines,"Amherst, New York"
21062350,Dan Gronkowski,"Amherst, New York"
22632363,Rob Gronkowski,"Amherst, New York"
32682263,Jeffrey Gundlach,"Amherst, New York"
4617942,Chris Hajt,"Amherst, New York"
6965832,J. Francis Harter,"Amherst, New York"
2164348,Dan Herbeck,"Amherst, New York"
31243078,Kathy Hochul,"Amherst, New York"
37878892,Marc Evan Jackson,"Amherst, New York"
51804306,Thomas A. Loughran,"Amherst, New York"
46796585,Kevin P. Maloney,"Amherst, New York"
48234016,Salynn McCollum,"Amherst, New York"
39962586,Norman McCombs,"Amherst, New York"
56709949,Jaylen Morris,"Amherst, New York"
21752318,Ian Murphy (writer),"Amherst, New York"
3614039,Keith O'Neil,"Amherst, New York"
13222679,Michael Ranzenhofer,"Amherst, New York"
26477351,Mary Annette Anderson,"Shoreham, Vermont"
2059918,Ansel Briggs,"Shoreham, Vermont"
34043790,John W. Cary,"Shoreham, Vermont"
1521885,John Smith Chipman,"Shoreham, Vermont"
782753,Columbus Delano,"Shoreham, Vermont"
18029968,Richard G. Desautels,"Shoreham, Vermont"
14631624,W. J. Forbes,"Shoreham, Vermont"
11579645,Selucius Garfielde,"Shoreham, Vermont"
11590388,Augustus C. Hand,"Shoreham, Vermont"
5935033,Silas H. Jennison,"Shoreham, Vermont"
37710330,Daniel O. Morton,"Shoreham, Vermont"
89182,Levi P. Morton,"Shoreham, Vermont"
6686392,Ebenezer J. Ormsbee,"Shoreham, Vermont"
44885761,Alva Woods,"Shoreham, Vermont"
35903629,Dan S. Wright,"Shoreham, Vermont"
11593862,Rowland Day,"Chester, Massachusetts"
37415359,John H. Jones and Carrie Otis Jones,"Chester, Massachusetts"
22094377,David Shepard (surgeon),"Chester, Massachusetts"
19642263,Lexi Belle,"Independence, Louisiana"
23819075,Nick Bruno,"Independence, Louisiana"
1517541,Robert Crais,"Independence, Louisiana"
21485637,Donald Dykes,"Independence, Louisiana"
21239264,Steven Jyles,"Independence, Louisiana"
32374163,Frank Lockett,"Independence, Louisiana"
32754248,Wade Miley,"Independence, Louisiana"
2648294,Alan Ricard,"Independence, Louisiana"
28088481,Clif Richardson,"Independence, Louisiana"
22482662,Byron Ross,"Independence, Louisiana"
3758587,LaBrandon Toefield,"Independence, Louisiana"
39769814,Harry Wilson (Louisiana politician),"Independence, Louisiana"
23603919,Roy Boney Jr.,"Locust Grove, Oklahoma"
31886745,Chuck Hoskin,"Locust Grove, Oklahoma"
47387067,Adrian Houser,"Locust Grove, Oklahoma"
18801230,Paddy Mayes,"Locust Grove, Oklahoma"
17121530,Mica Roberts,"Locust Grove, Oklahoma"
2425754,Jeffrey Rowland,"Locust Grove, Oklahoma"
22085346,Willard Stone,"Locust Grove, Oklahoma"
11543403,Harrison Henry Atwood,"Londonderry, Vermont"
